rt,response,trial_type,trial_index,time_elapsed,internal_node_id,part_ID,ID_DATE,screen_id,stimulus,rating,img_id
40884,0,html-button-response,0,40885,0.0-0.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,,
14773,[object Object],survey-html-form,1,56171,0.0-1.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,prolific_id_page,,,
22394,0,html-button-response,2,78566,0.0-2.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,,
5495,0,html-button-response,3,84567,0.0-3.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,"
<div>
Great! You will now go on to rate the faces.
<br><br>
</div>
",,
4805,0,html-button-response,4,89887,0.0-4.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,75
5654,0,html-button-response,5,96044,0.0-5.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,28
4018,0,html-button-response,6,100574,0.0-6.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,154
3971,0,html-button-response,7,105057,0.0-7.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,7,35
5068,0,html-button-response,8,110637,0.0-8.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,6,19
3539,0,html-button-response,9,114684,0.0-9.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,82
3205,0,html-button-response,10,118394,0.0-10.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,151
3637,0,html-button-response,11,122534,0.0-11.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,83
4513,0,html-button-response,12,127557,0.0-12.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,5,36
3815,0,html-button-response,13,131887,0.0-13.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,7,26
4801,0,html-button-response,14,137198,0.0-14.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,140
3065,0,html-button-response,15,140768,0.0-15.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,138
8981,0,html-button-response,16,150254,0.0-16.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,137
3287,0,html-button-response,17,154051,0.0-17.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,180
9407,0,html-button-response,18,163970,0.0-18.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,133
3010,0,html-button-response,19,167495,0.0-19.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,87
4204,0,html-button-response,20,172204,0.0-20.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,90
4812,0,html-button-response,21,177524,0.0-21.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,7,146
3766,0,html-button-response,22,181806,0.0-22.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,78
5296,0,html-button-response,23,187613,0.0-23.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,153
4234,0,html-button-response,24,192363,0.0-24.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,6,23
3138,0,html-button-response,25,196011,0.0-25.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,76
3217,0,html-button-response,26,199741,0.0-26.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,77
3501,0,html-button-response,27,203752,0.0-27.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,80
5538,0,html-button-response,28,209795,0.0-28.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,24
2848,0,html-button-response,29,213145,0.0-29.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,89
9178,0,html-button-response,30,222835,0.0-30.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,7,21
3139,0,html-button-response,31,226478,0.0-31.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,134
4322,0,html-button-response,32,231310,0.0-32.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,179
3881,0,html-button-response,33,235704,0.0-33.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,81
2897,0,html-button-response,34,239110,0.0-34.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,8,142
4325,0,html-button-response,35,243944,0.0-35.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,4,33
6718,0,html-button-response,36,251172,0.0-36.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,6,31
3525,0,html-button-response,37,255203,0.0-37.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,9,84
4197,0,html-button-response,38,259910,0.0-38.0,5ce9be3a7d69950001cd9959,5ce9be3a7d69950001cd9959_20240212,,,7,178
